id,species,eccentricity,aspect ratio,apratio,solidity,convexity,elongation,isoperimetric,perim,area
321,Quercus_Suber,0.867277758332,0.497824557351,50.7241385074,0.989443904329,0.731953081141,0.502175442649,0.528234301068,1125.81991485,43304.1815883
322,Acer_Platanoids,0.681829566528,0.731511067728,49.2134746354,0.79917968587,0.597870799045,0.268488932272,0.213726292555,2240.44141466,65921.8576667
323,Quercus_Vulcanica,0.750104708945,0.661319080036,44.2620272061,0.82806827379,0.432984820763,0.338680919964,0.174478565034,2378.18153003,60669.385902
324,Acer_Palmatum,0.435448396232,0.900213693641,31.4204570753,0.643199731659,0.442200650455,0.099786306359,0.0916198553185,3039.13189024,43984.7384511
325,Lithocarpus_Cleistocarpus,0.918164106366,0.39620029503,46.6155998248,0.993535293357,0.910056038569,0.60379970497,0.568875197708,1100.91536928,44107.8992354
326,Quercus_Chrysolepis,0.912410504631,0.409276277152,48.6142433801,0.993005448084,0.901353004758,0.590723722848,0.582818916225,1097.66053528,45287.9243334
327,Quercus_Variabilis,0.896028634079,0.443996269028,50.6450976796,0.992628275192,0.839931357749,0.556003730972,0.501879324341,1223.18239658,48811.8804118
328,Magnolia_Heptapeta,0.77100247399,0.636832148294,65.2613787882,0.994773132306,0.858026310775,0.363167851706,0.669286178996,1234.07684088,68419.7423726
329,Quercus_Palustris,0.189144614637,0.981949242453,19.5325188073,0.450940428637,0.514205389016,0.0180507575471,0.103784777237,2600.71854323,32837.8662942
330,Quercus_Crassipes,0.966565299885,0.25642059406,32.388165325,0.988082016431,0.932213207077,0.74357940594,0.475524160063,1011.15086729,29431.9180589
331,Acer_Platanoids,0.637677364231,0.770303562985,48.3005987473,0.775203439802,0.577909139894,0.229696437015,0.202513653296,2389.37034685,70991.028255
333,Quercus_Pyrenaica,0.855916633375,0.517113833418,25.1619201728,0.633587384788,0.505385211734,0.482886166582,0.16429067199,1946.80180435,32293.6180589
334,Alnus_Viridis,0.578457544009,0.815712492107,74.6447175031,0.993960030516,0.545921329336,0.184287507893,0.281158695896,2066.68405535,81048.6796275
335,Fagus_Sylvatica,0.759386945514,0.650639275623,68.1898758274,0.995031119627,0.876340778736,0.349360724377,0.692067765875,1240.27785101,71189.7925687
336,Zelkova_Serrata,0.882446191089,0.470413349972,49.7314835416,0.990008302094,0.656091800787,0.529586650028,0.394725017704,1347.52554233,45925.0121765
338,Magnolia_Salicifolia,0.867268372355,0.497840908637,53.8041249643,0.994408353629,0.814794119136,0.502159091363,0.613708184145,1133.36616277,51128.4839413
339,Betula_Pendula,0.66776844014,0.744369068643,60.0386980847,0.984765684393,0.684626599495,0.255630931357,0.345902893705,1573.7437964,55819.5717844
340,Quercus_Agrifolia,0.578626987252,0.815592306011,83.0119854227,0.99079881357,0.88952978759,0.184407693989,0.733506966616,1412.46161719,100036.240412
341,Betula_Austrosinensis,0.855073934212,0.518506091605,56.3268282724,0.993649320679,0.688231637612,0.481493908395,0.346913422186,1566.88802407,55309.8364903
342,Olea_Europaea,0.96037104096,0.2787247095,31.5490050295,0.989121030141,0.902965780368,0.7212752905,0.452007991699,986.523450291,26139.6345295
344,Quercus_Ellipsoidalis,0.289124755234,0.957291426845,24.1875851084,0.513386167421,0.492652885206,0.0427085731552,0.116309032648,2770.21305932,44323.5839413
345,Quercus_x_Hispanica,0.928184583503,0.372120113601,41.4809243759,0.972794355187,0.834841100657,0.627879886399,0.420014711893,1196.65548465,37384.0247256
348,Lithocarpus_Cleistocarpus,0.915318284018,0.402731224195,49.5369989592,0.993933086347,0.925041283055,0.597268775805,0.601383185789,1114.32958284,48411.308255
349,Quercus_Kewensis,0.931735916851,0.363136587594,38.6202529509,0.957843058873,0.802243020739,0.636863412406,0.414814171752,1109.14076602,31684.275706
350,Quercus_x_Hispanica,0.929696540967,0.368326406485,42.2537384169,0.948750997632,0.801236712819,0.631673593515,0.395693849652,1271.99357976,39848.4337452
354,Quercus_Palustris,0.182827351118,0.983145034918,18.9487684096,0.476361644227,0.462509890678,0.0168549650824,0.100002259361,2450.03225173,22338.340804
355,Quercus_Shumardii,0.574329607279,0.818624151978,27.8840256789,0.573177290246,0.513198574117,0.181375848022,0.151214658302,2291.88001484,42265.4372746
356,Quercus_Rubra,0.57539797083,0.817873569181,37.774490165,0.714329743354,0.466262286585,0.182126430819,0.156956752832,2510.99985589,57510.4811962
357,Alnus_Viridis,0.610287803882,0.792179775324,78.2526577007,0.995585492536,0.621451086887,0.207820224676,0.372017221646,1876.9956718,89420.9945295
358,Liquidambar_Styraciflua,0.628273905455,0.777992223435,37.4019289535,0.64908523601,0.684853653223,0.222007776565,0.200725854591,2077.87287216,49923.360804
360,Cotinus_Coggygria,0.721801718925,0.692099905041,72.1719951944,0.993150443315,0.921481934455,0.307900094959,0.700423441823,1280.66262732,77427.7047256
362,Acer_Pictum,0.570835856699,0.821064202548,30.8096581429,0.574986792397,0.708057316253,0.178935797452,0.202025819965,1827.09617687,37664.6870785
363,Magnolia_Heptapeta,0.800225855808,0.599698740782,63.3447067196,0.995197138509,0.888980696891,0.400301259218,0.660625668464,1206.67987126,64234.8553138
364,Acer_Rufinerve,0.483620819164,0.875277614972,70.6019118384,0.926979580243,0.546397680607,0.124722385028,0.371094945779,1848.9367973,84744.8502158
365,Acer_Saccharinum,0.4509031439,0.892572884879,27.7349763601,0.624730275653,0.386059790497,0.107427115121,0.0677696924053,3531.94307342,43119.8839413
366,Crataegus_Monogyna,0.225253884443,0.974300101377,56.260692717,0.857576060922,0.653180997881,0.025699898623,0.333865888533,1919.80685499,79350.2353138
367,Populus_Adenopoda,0.712453474662,0.701719350197,63.3138853906,0.990357300456,0.682363551766,0.298280649803,0.557768260432,1316.76313239,64190.8741373
369,Quercus_Crassifolia,0.847518744377,0.530765464146,59.4386035481,0.992365390772,0.816707801807,0.469234535854,0.616033482998,1222.29509495,60961.7800197
371,Alnus_Sieboldiana,0.874309383593,0.485369036674,51.4089202631,0.991362306208,0.676646328435,0.514630963326,0.324930731425,1537.97633582,49810.8929609
374,Alnus_Viridis,0.531821796373,0.846856290585,80.8957347537,0.995493266411,0.559466499793,0.153143709415,0.31014347474,2122.1916313,94761.8941373
375,Quercus_Rhysophylla,0.945722109858,0.324976446725,41.8712903644,0.980321340754,0.896537749456,0.675023553275,0.499530431585,1151.1163794,41621.660804
376,Alnus_Sieboldiana,0.887368149316,0.461061565931,49.9677736852,0.993682320115,0.696464608377,0.538938434069,0.338407935341,1479.73369513,47814.9306079
377,Quercus_Shumardii,0.435535803456,0.900171408071,22.4857913941,0.520035021984,0.446522588392,0.0998285919291,0.0952799105022,2912.965368,38544.4070785
379,Quercus_x_Turneri,0.94208600169,0.33537138432,36.2182129791,0.967188059509,0.885243748556,0.66462861568,0.416978895849,1111.07474884,31510.6031569
380,Callicarpa_Bodinieri,0.950054722585,0.312083360808,33.4358001378,0.984019509345,0.854198602483,0.687916639192,0.401330935784,1089.60166078,28540.615706
382,Quercus_Crassifolia,0.861575686526,0.507629132721,63.3714431347,0.992814419336,0.874616695071,0.492370867279,0.638777719955,1272.39560002,68462.0447256
383,Quercus_Rubra,0.74986515799,0.661590692825,35.5780653577,0.728197745718,0.535653437551,0.338409307175,0.15272269983,2287.66176077,43919.7560981
386,Tilia_Oliveri,0.486990312765,0.873407370746,84.3094135293,0.958187598822,0.655718485702,0.126592629254,0.504796143567,1792.89516674,110813.014529
387,Quercus_Agrifolia,0.75500811574,0.655715445271,66.374142062,0.993414322098,0.871040761988,0.344284554729,0.632769926111,1272.5793662,68182.2580589
388,Populus_Grandidentata,0.493740095954,0.869609520214,76.0015408086,0.983136840988,0.860504844727,0.130390479786,0.61776547315,1432.74588844,85995.0635491
389,Quercus_Rubra,0.716239305249,0.697854753954,33.5968166761,0.690516282913,0.51728943608,0.302145246046,0.144570254309,2432.17142876,47326.8200197
390,Morus_Nigra,0.408143507323,0.912917782404,73.9075670991,0.957596252851,0.661575468426,0.0870822175955,0.396450563389,1874.83629224,93066.7121765
392,Quercus_Agrifolia,0.760409831507,0.649443521907,72.2658926201,0.992081519561,0.821169333281,0.350556478093,0.648724983081,1347.54992895,79494.5102158
393,Eucalyptus_Urnigera,0.87721821533,0.480091869014,51.0271349265,0.993779463929,0.829753995992,0.519908130986,0.589729199688,1100.47171846,46489.5341373
394,Alnus_Viridis,0.622439017351,0.782668301184,75.6101236824,0.993975123148,0.595130172155,0.217331698816,0.330805014346,1933.48809585,83809.0760981
396,Liquidambar_Styraciflua,0.429576791811,0.903030331682,41.8631015124,0.685752323306,0.534508404895,0.0969696683181,0.239958038949,1985.42207868,56770.3043334
397,Populus_Nigra,0.54377751776,0.839229415105,72.3758444756,0.967906165234,0.737152808047,0.160770584895,0.550111500574,1490.27785101,82003.4976667
398,Cercis_Siliquastrum,0.531117065859,0.847298449398,90.9750629992,0.970391297031,0.870843880752,0.152701550602,0.742067360939,1584.34386819,128195.751
404,Acer_Rufinerve,0.434794374576,0.900529761772,73.1186963743,0.948796828904,0.721308508367,0.0994702382279,0.394889114699,1822.20887524,88028.8753138
408,Acer_Platanoids,0.65341984923,0.756995707143,49.896406392,0.800043646985,0.607919425425,0.243004292857,0.251121448244,2075.17943799,67124.7823726
409,Tilia_Oliveri,0.413820154965,0.910358654237,83.7714467737,0.971250292352,0.802933560423,0.0896413457628,0.576342814881,1648.65252605,107092.202765
410,Lithocarpus_Edulis,0.916199434806,0.400722591902,44.9702346491,0.993264540759,0.930716638362,0.599277408098,0.528256205861,1094.18744722,39890.0874707
411,Magnolia_Salicifolia,0.879400930942,0.476081928514,51.7694553389,0.992518749624,0.915822793466,0.523918071486,0.591126471529,1130.69711521,49285.9745295
412,Arundinaria_Simonii,0.993569813044,0.11322114029,14.0251690325,0.972058450277,0.943942075664,0.88677885971,0.221666206833,1017.4452398,10767.1941373
413,Ginkgo_Biloba,0.771826267161,0.635833479238,57.4526270573,0.89578097954,0.809439519613,0.364166520762,0.465655446395,1460.67987126,64975.4600197
415,Betula_Pendula,0.616489143424,0.787363407862,65.4296819546,0.980262577218,0.724265349964,0.212636592138,0.39403607586,1620.04531159,67842.7862942
416,Tilia_Platyphyllos,0.519185984894,0.854661285592,77.3965731641,0.984549738355,0.649074995143,0.145338714408,0.474578454187,1675.95909188,89627.9568824
417,Quercus_Palustris,0.321349034046,0.946960821955,20.8509121091,0.45098263073,0.537557141118,0.0530391780449,0.116733578043,2479.20382461,35048.9164903
418,Tilia_Oliveri,0.398087007138,0.917347662965,81.6882637401,0.955794880304,0.761126521023,0.0826523370347,0.51528361302,1727.59870218,104542.624333
419,Cytisus_Battandieri,0.873278988253,0.487220492874,52.8246462415,0.991599535147,0.803897194474,0.512779507126,0.625299835412,1107.09913546,50226.4588432
420,Quercus_Rubra,0.754613025358,0.656170086152,33.9805188653,0.730844637876,0.570116755887,0.343829913848,0.16083370594,2063.8312416,38073.0384511
423,Arundinaria_Simonii,0.99047946435,0.137660563348,16.9175131476,0.977737488972,0.934117889522,0.862339436652,0.256748242249,1000.6411993,13109.6910001
425,Castanea_Sativa,0.926324571263,0.376726410907,43.7817655946,0.987223992258,0.635896633045,0.623273589093,0.262463090141,1595.49105445,42035.8113922
426,Quercus_Crassifolia,0.811867601371,0.583841586258,70.1362218887,0.992987052264,0.898947918146,0.416158413742,0.698009197511,1294.01082371,78725.9255099
427,Cercis_Siliquastrum,0.359671679334,0.933078926503,95.0291601838,0.978952226576,0.881801241905,0.0669210734965,0.754070903362,1606.42712931,134695.751
428,Lithocarpus_Edulis,0.898520697105,0.438931152772,47.5354025433,0.992490293068,0.912441023955,0.561068847228,0.557240011355,1091.98643709,42357.5968824
430,Liriodendron_Tulipifera,0.261941655329,0.965083710983,76.0758872075,0.88472906899,0.856527109569,0.0349162890175,0.579235661901,1648.86363745,105973.606686
431,Pterocarya_Stenoptera,0.966814520821,0.255479318789,33.803105896,0.988602933403,0.827638880677,0.744520681211,0.375875791239,1166.95699984,31140.333353
433,Quercus_Pontica,0.797791944671,0.602932842876,62.9626990738,0.990285311374,0.751656466439,0.397067157124,0.437647052913,1484.01796638,64118.3145295
435,Quercus_Imbricaria,0.937732512817,0.347358222023,41.9618465285,0.991562798102,0.936388000776,0.652641777977,0.542349185427,1076.83210816,39428.8678628
436,Ulmus_Bergmanniana,0.827811293123,0.561006651456,60.5832905502,0.994102134882,0.620113867876,0.438993348544,0.379212717071,1533.39769206,58657.4588432
437,Fagus_Sylvatica,0.734076768607,0.679066489964,67.6221479855,0.991793460917,0.90374722067,0.320933510036,0.675210691888,1250.80476295,70397.8615883
438,Quercus_Texana,0.729942082512,0.683509002266,26.740371298,0.575976048234,0.61362649376,0.316490997734,0.18386761918,1926.04949567,36890.3294314
440,Populus_Grandidentata,0.438537010575,0.898713130179,72.8025315337,0.976468741532,0.845045439551,0.101286869821,0.588575946223,1423.23116982,80254.6796275
443,Betula_Austrosinensis,0.828576564921,0.55987576842,59.9792016272,0.988020649513,0.728128365564,0.44012423158,0.391274618077,1536.20173257,60744.295706
444,Quercus_Trojana,0.853856035882,0.520509241021,55.0905405692,0.991651881984,0.790312770927,0.479490758979,0.506892925721,1261.40779333,52563.4588432
445,Quercus_Ellipsoidalis,0.276951945476,0.960883770233,32.5798940766,0.568631767308,0.443712053641,0.0391162297672,0.135959653633,3003.10036095,66802.9313922
446,Quercus_Shumardii,0.533578790008,0.845750362018,23.4534194191,0.526320003032,0.421459592653,0.154249637982,0.110144831607,2717.34300164,40423.8788432
449,Olea_Europaea,0.953640410786,0.300948445613,30.519650895,0.983517507544,0.920103221609,0.699051554387,0.447552686971,987.435138536,25777.628255
450,Cornus_Chinensis,0.872591542116,0.48845061227,52.9582373329,0.992806285987,0.882224993971,0.51154938773,0.550573322833,1159.52554233,48165.5780589
451,Quercus_Pontica,0.867328323531,0.497736455567,56.1451474554,0.99352392618,0.863507819261,0.502263544433,0.570618872411,1218.73874577,55459.3584511
452,Quercus_Brantii,0.877798814805,0.479029477931,49.468715616,0.980484786352,0.68309351708,0.520970522069,0.353225295126,1445.69206457,47202.4274707
454,Arundinaria_Simonii,0.993770533066,0.111445626249,13.5710587265,0.978169363422,0.955434788795,0.888554373751,0.209726347594,1015.93052118,9924.79139223
455,Populus_Adenopoda,0.707910859264,0.706301787719,62.025366299,0.988321196339,0.693736458396,0.293698212281,0.572083244962,1266.23622045,60633.9619805
456,Prunus_Avium,0.933389665826,0.358864503301,40.9503692856,0.989904583553,0.734052782831,0.641135496699,0.336057862144,1329.22402714,36672.5153138
458,Quercus_Chrysolepis,0.918477020526,0.395474351591,48.4626032438,0.990744220323,0.823133974274,0.604525648409,0.566902616438,1119.07474884,45813.3772746
459,Tilia_Tomentosa,0.364825412921,0.931075946466,85.7484771707,0.971650038037,0.657653591078,0.0689240535344,0.47731719593,1844.33376692,111166.039628
460,Quercus_Pyrenaica,0.81392041149,0.580976388298,29.910654489,0.706614704275,0.551994686261,0.419023611702,0.183808281293,2051.57849965,43571.1913922
461,Betula_Pendula,0.603938016505,0.797031286852,61.2985534859,0.97991077386,0.732267162992,0.202968713148,0.402212402879,1482.87373872,58046.0372746
462,Ginkgo_Biloba,0.829607494968,0.558347028553,57.9078389084,0.926021973316,0.846820703927,0.441652971447,0.523201744016,1370.55497958,64590.4411962
463,Cornus_Macrophylla,0.838672519653,0.544636029637,56.2610600699,0.995266230764,0.895080300215,0.455363970363,0.610710559206,1152.73874577,52982.5341373
464,Arundinaria_Simonii,0.992472221704,0.122469952013,15.263724169,0.974834788785,0.844074742459,0.877530047987,0.238487230645,999.244229677,11621.2192354
466,Tilia_Platyphyllos,0.439245794571,0.89836692501,83.1502749885,0.982941640252,0.688531696193,0.10163307499,0.52543554289,1705.25555643,104008.221588
467,Cornus_Macrophylla,0.866539797258,0.499107984075,54.7276150101,0.99461859949,0.767648111156,0.500892015925,0.596412234696,1156.79762027,51843.4776667
468,Quercus_Shumardii,0.638336239771,0.769757653417,27.4482157893,0.603382655601,0.472844407042,0.230242346583,0.141467838163,2420.30642171,44125.2427648
469,Quercus_Coccinea,0.437483131495,0.89922661752,29.1374479197,0.547751796678,0.533087520184,0.10077338248,0.143960250435,2617.79675372,52896.055706
470,Populus_Nigra,0.677471675264,0.735548862561,63.9000995,0.959822680834,0.790639813904,0.264451137439,0.556044468607,1350.5793662,67525.7110001
475,Alnus_Rubra,0.713763933626,0.70038635556,71.2999260599,0.993456593187,0.7654722369,0.29961364444,0.521517601001,1481.1479087,76899.660804
478,Quercus_Agrifolia,0.810893851295,0.585193268871,67.5651307833,0.991839246018,0.780485562822,0.414806731129,0.5694385209,1375.65043401,71889.5478628
481,Quercus_Rhysophylla,0.961026538622,0.276456130452,34.1217101017,0.988823281318,0.826435945372,0.723543869548,0.428134108045,1103.43513854,31761.3396275
482,Quercus_Semecarpifolia,0.532825150882,0.846225359221,78.4802986804,0.989153204494,0.860093882224,0.153774640779,0.669388448307,1392.66262732,88730.9129609
485,Quercus_Nigra,0.952099901828,0.305787143187,20.1228450505,0.714818292703,0.772937177283,0.694212856813,0.25555462963,1183.8026709,18717.8741373
487,Quercus_Kewensis,0.899565706916,0.436785461001,49.3982559775,0.973420744554,0.819776672424,0.563214538999,0.476246512307,1226.05245427,46236.9494314
488,Betula_Austrosinensis,0.855692321823,0.517484927678,57.3387976492,0.993088220486,0.694262256556,0.482515072322,0.365376152787,1557.57431557,57903.2580589
489,Acer_Mono,0.721969549464,0.691924829477,48.4057079897,0.818141343141,0.80919644647,0.308075170523,0.450156474091,1383.33167488,54681.5290393
490,Quercus_Ellipsoidalis,0.613233712398,0.789901521697,20.1765614786,0.468789209822,0.536879314014,0.210098478303,0.132649764793,2319.93888934,35553.2878628
491,Quercus_Trojana,0.848573959088,0.529076776997,58.3453577847,0.99092509517,0.768078313656,0.470923223003,0.531661954909,1291.9519492,58418.7862942
492,Quercus_Castaneifolia,0.916129079538,0.400883411512,46.5080713188,0.973817025829,0.8648800355,0.599116588488,0.494625125142,1211.96919315,46453.7549216
493,Alnus_Rubra,0.705873951471,0.70833746522,73.0329064824,0.994398862674,0.743447742022,0.29166253478,0.509631687232,1537.27280038,81311.1074707
494,Quercus_Brantii,0.897740296122,0.440525096581,48.5067241633,0.980564062623,0.786776834214,0.559474903419,0.415451418581,1339.22402714,47903.3019805
496,Acer_Circinatum,0.455214800898,0.89038165134,55.0046457732,0.787817395882,0.423496851213,0.10961834866,0.163140355386,2883.16637813,84623.8776667
497,Quercus_Imbricaria,0.908917431975,0.416976140626,47.1511402901,0.992515951541,0.931908663915,0.583023859374,0.572275876684,1097.19964052,44227.9431569
498,Acer_Capillipes,0.730168429452,0.683267198562,67.7686766582,0.986817199243,0.755302991527,0.316732801438,0.428145050628,1592.36111213,71824.7298236
499,Acer_Mono,0.693363274736,0.720588210594,48.1588073931,0.804464297892,0.474005875382,0.279411789406,0.14305570963,2491.8009378,55140.9380589
501,Liriodendron_Tulipifera,0.302048287671,0.953292626592,81.9433832291,0.908372719847,0.872011955695,0.0467073734078,0.628071024093,1659.93470526,116855.562765
502,Olea_Europaea,0.964587639746,0.263762554677,30.7662028744,0.988973745497,0.910046580283,0.736237445323,0.404081471154,1050.20469116,26235.0937452
505,Alnus_Cordata,0.643512153079,0.765435894664,78.7845315777,0.987685697418,0.820526999546,0.234564105336,0.599953635819,1525.51544106,94563.328255
506,Acer_Saccharinum,0.383604779314,0.923497359654,39.7817745617,0.724378975015,0.367103104542,0.0765026403464,0.103216475143,3169.5339105,58369.0596275
508,Quercus_Alnifolia,0.748586392577,0.663037263545,72.6920521468,0.993942736095,0.874153719405,0.336962736455,0.679785010533,1315.40779333,79420.0635491
510,Quercus_Coccinea,0.52491777444,0.851152941649,29.0546457853,0.546578085224,0.498693535171,0.148847058351,0.150780514267,2474.05663835,49146.3819805
511,Acer_Platanoids,0.746427489151,0.665466756075,50.2934796608,0.79904475374,0.666920320459,0.334533243925,0.270708868726,1984.33376692,66382.8827648
513,Cornus_Chinensis,0.855635516915,0.517578846354,55.4419864978,0.994840980049,0.927846654291,0.482421153646,0.618997831535,1136.78037633,52065.5215883
514,Quercus_x_Hispanica,0.937549236111,0.347852597903,38.2523849592,0.946439771945,0.770707169607,0.652147402097,0.389290459884,1204.65548465,35164.4902158
516,Fagus_Sylvatica,0.703090919561,0.711099964021,71.9191101371,0.99543738122,0.875325781411,0.288900035979,0.693205094827,1277.59155951,76251.2455099
517,Quercus_Agrifolia,0.686072469181,0.727533206824,73.7854201517,0.990738717197,0.867078739231,0.272466793176,0.653175749582,1356.5204917,81355.5541373
519,Lithocarpus_Cleistocarpus,0.892685025518,0.450681090368,52.5860211249,0.994612004553,0.9121869396,0.549318909632,0.619425445372,1126.9986304,50764.3898236
520,Phildelphus,0.835267455647,0.549843866508,59.0078937821,0.994796004947,0.765891762664,0.450156133492,0.600323608014,1209.08189152,57825.9180589
521,Quercus_Pubescens,0.831744438961,0.555158705469,37.9039183257,0.791844775546,0.568556543987,0.444841294531,0.222187696074,1900.9367973,46722.7435491
522,Salix_Intergra,0.946734425167,0.322015416095,43.518911765,0.982950191366,0.889247567543,0.677984583905,0.527711942673,1123.17525391,42085.7298236
523,Cornus_Macrophylla,0.841103713583,0.540873869767,55.563566546,0.994397682553,0.772336027092,0.459126130233,0.614955350942,1140.73874577,52095.5341373
524,Quercus_x_Hispanica,0.91993027399,0.392081995246,45.2826075282,0.959901809161,0.738918790357,0.607918004754,0.380407650881,1342.05245427,43257.3772746
528,Viburnum_Tinus,0.87460042688,0.484844401124,54.3372665041,0.991659924132,0.924122433609,0.515155598876,0.638655815021,1127.34177615,52852.3772746
530,Populus_Grandidentata,0.291433571639,0.956591069016,79.0784184772,0.981212915825,0.859937599082,0.0434089309837,0.620165003156,1484.24336313,92183.013353
532,Ginkgo_Biloba,0.776107404341,0.630600742885,57.8554830919,0.915632290745,0.799637450544,0.369399257115,0.465338959749,1464.78037633,65464.9568824
535,Zelkova_Serrata,0.901986903835,0.431763390425,47.3947285902,0.991158823608,0.780929606187,0.568236609575,0.395331851748,1315.92756259,43441.5090393
538,Liriodendron_Tulipifera,0.339485201314,0.940611395896,87.2907751556,0.947855235381,0.885099023678,0.0593886041043,0.677181095676,1620.96414251,121398.663157
539,Quercus_Ilex,0.912498849704,0.409079270178,44.5046950375,0.989165913986,0.855887514839,0.590920729822,0.573515501098,1041.07474884,39397.0749216
542,Prunus_X_Shmittii,0.890323888482,0.455327765021,46.7504192957,0.990246011638,0.759331688717,0.544672234979,0.369482757634,1333.66767796,41624.0874707
543,Quercus_Phillyraeoides,0.913966773602,0.405789029856,47.1808473079,0.992716700907,0.812755132805,0.594210970144,0.480237866294,1190.3123389,43752.4337452
545,Quercus_Phillyraeoides,0.919061202895,0.394114837749,45.9675951418,0.992406764401,0.801753023402,0.605885162251,0.492983501349,1162.35396946,42606.9494314
547,Quercus_Semecarpifolia,0.617297766402,0.786729602593,75.7756858909,0.992043981322,0.865568122794,0.213270397407,0.668579600134,1361.54992895,84353.4662942
548,Quercus_Cerris,0.943346915577,0.331808072343,24.0541384256,0.75166763803,0.674253528752,0.668191927657,0.209186445933,1480.1012275,24766.7674707
550,Morus_Nigra,0.663047412566,0.748577403272,74.1195875731,0.981787343221,0.692667568619,0.251422596728,0.44311947404,1737.29718699,89512.3596275
551,Cercis_Siliquastrum,0.574798653943,0.818294878039,87.9241740334,0.959777025654,0.81427330862,0.181705121961,0.645179263086,1676.20173256,124104.185118
552,Cotinus_Coggygria,0.627830903552,0.778349764917,77.9966591886,0.995690766824,0.914403740508,0.221650235083,0.75028331418,1311.18953926,88150.0572746
553,Cytisus_Battandieri,0.903572075615,0.428436114455,49.5398705412,0.992513324999,0.927560470563,0.571563885545,0.601475621766,1091.25851503,46333.4400197
556,Viburnum_x_Rhytidophylloides,0.834397282846,0.551163473372,62.4699144302,0.995273491182,0.863230442517,0.448836526628,0.613578408628,1265.40779333,65698.6670785
558,Callicarpa_Bodinieri,0.906831384958,0.421493581512,45.1843726444,0.989773182754,0.820424824636,0.578506418488,0.491411776657,1156.69711521,41761.4902158
559,Populus_Adenopoda,0.684413813317,0.729093774587,64.6869323321,0.991514472163,0.684491672124,0.270906225413,0.571658821674,1294.13571539,63623.9431569
561,Populus_Grandidentata,0.367437982657,0.930048025051,75.7677565361,0.97847545258,0.725425119637,0.0699519749492,0.572692145283,1487.95909188,85804.0760981
562,Magnolia_Salicifolia,0.861192862601,0.508278322777,55.6822938062,0.994078487105,0.899052723858,0.491721677223,0.620324023503,1157.42503727,54224.9243334
563,Quercus_Shumardii,0.497753516093,0.86731853273,22.0874124743,0.503305613102,0.42278258821,0.13268146727,0.110198389227,2658.6983407,39295.2502158
564,Quercus_Ellipsoidalis,0.396579747939,0.918000274251,20.3562122248,0.457290852999,0.47430893515,0.0819997257492,0.100439715006,2895.08311701,39546.7419805
566,Celtis_Koraiensis,0.774506035337,0.632566519211,65.8469063425,0.991934862601,0.736318143143,0.367433480789,0.433110084008,1521.67482063,67091.2894314
568,Liquidambar_Styraciflua,0.570478284805,0.821312685015,33.6153140192,0.62433132015,0.678081308001,0.178687314985,0.187416475775,2010.04949567,43109.5302158
569,Acer_Capillipes,0.775140738075,0.63178860086,65.1287960521,0.992563650257,0.761685144328,0.36821139914,0.455524283445,1483.1479087,66737.2894314
570,Acer_Rufinerve,0.247675793361,0.968842970446,79.1947005874,0.945998385655,0.556255678828,0.0311570295537,0.370392106329,2031.57135697,102946.574137
571,Cytisus_Battandieri,0.889135788093,0.457643475133,50.4211990854,0.992637329746,0.800794765257,0.542356524867,0.613716807876,1079.64329134,46512.9996275
572,Cotinus_Coggygria,0.741196081925,0.671288587821,72.4807410777,0.995652995187,0.919479950191,0.328711412179,0.715906680016,1274.82200689,78562.6231569
573,Liquidambar_Styraciflua,0.44302326593,0.896510114748,38.1990734805,0.630964289679,0.71270461819,0.103489885252,0.219467962641,2014.55916367,52039.3419805
576,Quercus_Coccinea,0.529383904158,0.848382391388,30.6243303345,0.561617828748,0.510091387704,0.151617608612,0.174574025969,2317.54697036,51178.0043334
581,Quercus_Crassipes,0.960911321056,0.276856340123,33.6655599983,0.989532304789,0.920517180875,0.723143659877,0.475299120048,1019.29300291,30108.4462942
582,Cercis_Siliquastrum,0.611513743708,0.791233809475,86.5063694204,0.965022418195,0.862264746892,0.208766190525,0.71195498201,1552.1012275,117118.882765
585,Lithocarpus_Cleistocarpus,0.909483973487,0.41573898298,51.0997663545,0.993744976851,0.934599520289,0.58426101702,0.628445802802,1121.64329134,50997.7549216
588,Eucalyptus_Neglecta,0.900521031356,0.434812456221,53.0135734287,0.994024649007,0.920117891561,0.565187543779,0.618147381163,1146.57222353,52734.2768824
589,Acer_Platanoids,0.694965455643,0.719043124897,44.8217830207,0.761967807049,0.631709279688,0.280956875103,0.223053141367,2151.52972641,62314.7321765
592,Castanea_Sativa,0.892829102992,0.450395595949,54.8567134904,0.990690671929,0.680509585528,0.549604404051,0.347746270139,1564.70425788,55284.7423726
593,Quercus_Rubra,0.636552472522,0.771233395106,40.3038356805,0.758731634853,0.484852184769,0.228766604894,0.145283318334,2675.36738825,59646.6380589
595,Quercus_Afares,0.796532219544,0.604596082711,60.2091480512,0.974079129798,0.744658442332,0.395403917289,0.48670834965,1378.29509495,60803.333353
596,Quercus_Canariensis,0.924865825659,0.380293576765,45.7848483148,0.97973596191,0.79023913838,0.619706423235,0.410428337545,1294.69711521,43610.3521765
597,Lithocarpus_Cleistocarpus,0.892390820209,0.451263364353,52.7989813263,0.994282990764,0.932655248253,0.548736635647,0.620923520008,1123.72655246,51392.3647256
598,Tilia_Platyphyllos,0.35515122993,0.934808859543,86.9020037517,0.982184389403,0.689003957992,0.0651911404573,0.533800433785,1751.39769206,112356.058451
